processed_document_id,source_document_id,source_type,source_name,company_name,ticker,market,document_type,source_local_path,processed_text_path,chunk_file_path,file_format,processing_status,processing_error,processed_at,published_at,period,text_length,word_count,chunk_count,language,detected_document_category,content_hash,notes
PROC_SEC_AAPL_4_2026-05-29_c498ec_0c6361,SEC_AAPL_4_2026-05-29_c498ec,sec,SEC EDGAR company submissions,Apple Inc.,AAPL,US,4,data/raw/sec/SEC_AAPL_4_2026-05-29_c498ec.json,data/processed/documents/PROC_SEC_AAPL_4_2026-05-29_c498ec_0c6361.txt,data/processed/chunks/PROC_SEC_AAPL_4_2026-05-29_c498ec_0c6361_chunks.json,json,warning,Extracted text is very short.,2026-06-08T11:36:53+00:00,2026-05-29,2026-05-27,323,30,1,en,sec_filing_metadata,0c6361ff0e556e4fe95f8bc6b5aac5c2e5a081604cebe50c6c32decb7473e210,Embedding-ready text and chunks created; embeddings are not generated in Phase 3.
PROC_SEC_AAPL_SD_2026-05-28_aaf2f1_d6d2e9,SEC_AAPL_SD_2026-05-28_aaf2f1,sec,SEC EDGAR company submissions,Apple Inc.,AAPL,US,sd,data/raw/sec/SEC_AAPL_SD_2026-05-28_aaf2f1.json,data/processed/documents/PROC_SEC_AAPL_SD_2026-05-28_aaf2f1_d6d2e9.txt,data/processed/chunks/PROC_SEC_AAPL_SD_2026-05-28_aaf2f1_d6d2e9_chunks.json,json,warning,Extracted text is very short.,2026-06-08T11:36:53+00:00,2026-05-28,,303,28,1,en,sec_filing_metadata,d6d2e9aade2d7eb20dab706e2ad2dc45c578ab8a1904bcb0e0daef2ecc9350e2,Embedding-ready text and chunks created; embeddings are not generated in Phase 3.
PROC_SEC_AAPL_144_2026-05-27_266288_053eeb,SEC_AAPL_144_2026-05-27_266288,sec,SEC EDGAR company submissions,Apple Inc.,AAPL,US,144,data/raw/sec/SEC_AAPL_144_2026-05-27_266288.json,data/processed/documents/PROC_SEC_AAPL_144_2026-05-27_266288_053eeb.txt,data/processed/chunks/PROC_SEC_AAPL_144_2026-05-27_266288_053eeb_chunks.json,json,warning,Extracted text is very short.,2026-06-08T11:36:53+00:00,2026-05-27,,317,27,1,en,sec_filing_metadata,053eeb44db654431d37acbebad36b099787354d4c43ee8d7edce13259267fc7d,Embedding-ready text and chunks created; embeddings are not generated in Phase 3.
PROC_RSS_YAHOO_FINANCE_NEWS_20260608_3a3c93_224b43,RSS_YAHOO_FINANCE_NEWS_20260608_3a3c93,rss,Yahoo Finance,,,,news,data/raw/rss/RSS_YAHOO_FINANCE_NEWS_20260608_3a3c93.txt,data/processed/documents/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_3a3c93_224b43.txt,data/processed/chunks/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_3a3c93_224b43_chunks.json,txt,warning,Extracted text is very short.,2026-06-08T11:36:53+00:00,2026-06-08T11:09:37Z,,168,24,1,en,rss_news,224b43dcd4b79446d9963f80f355e3e0957b54cec9de7257121a3120677aef25,Embedding-ready text and chunks created; embeddings are not generated in Phase 3.
PROC_RSS_YAHOO_FINANCE_NEWS_20260608_c53da3_26b40d,RSS_YAHOO_FINANCE_NEWS_20260608_c53da3,rss,Yahoo Finance,,,,news,data/raw/rss/RSS_YAHOO_FINANCE_NEWS_20260608_c53da3.txt,data/processed/documents/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_c53da3_26b40d.txt,data/processed/chunks/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_c53da3_26b40d_chunks.json,txt,warning,Extracted text is very short.,2026-06-08T11:36:53+00:00,2026-06-08T11:08:48Z,,143,19,1,en,rss_news,26b40dd3e161567002224da6cfd2f3c429ad9398105eecf591f191cdeb4c448c,Embedding-ready text and chunks created; embeddings are not generated in Phase 3.
PROC_RSS_YAHOO_FINANCE_NEWS_20260608_d6bc79_757d57,RSS_YAHOO_FINANCE_NEWS_20260608_d6bc79,rss,Yahoo Finance,,,,news,data/raw/rss/RSS_YAHOO_FINANCE_NEWS_20260608_d6bc79.txt,data/processed/documents/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_d6bc79_757d57.txt,data/processed/chunks/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_d6bc79_757d57_chunks.json,txt,warning,Extracted text is very short.,2026-06-08T11:38:12+00:00,2026-06-08T11:02:46Z,,130,16,1,en,rss_news,757d57de55c9a2f0a9f0298c9d3bbd00a6e8e11d79a65bcf496f62fbbf593b5d,Embedding-ready text and chunks created; embeddings are not generated in Phase 3.
PROC_RSS_YAHOO_FINANCE_NEWS_20260608_51b9f5_4f79c1,RSS_YAHOO_FINANCE_NEWS_20260608_51b9f5,rss,Yahoo Finance,,,,news,data/raw/rss/RSS_YAHOO_FINANCE_NEWS_20260608_51b9f5.txt,data/processed/documents/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_51b9f5_4f79c1.txt,data/processed/chunks/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_51b9f5_4f79c1_chunks.json,txt,warning,Extracted text is very short.,2026-06-09T08:09:47+00:00,2026-06-08T08:53:10Z,,177,26,1,en,rss_news,4f79c1c16eb6abe4bb55a59c0755df6b1465bd727883137a6cfb1796a05f9195,Embedding-ready text and chunks created; embeddings are not generated in Phase 3.
PROC_RSS_YAHOO_FINANCE_NEWS_20260608_65cc52_b7b420,RSS_YAHOO_FINANCE_NEWS_20260608_65cc52,rss,Yahoo Finance,,,,news,data/raw/rss/RSS_YAHOO_FINANCE_NEWS_20260608_65cc52.txt,data/processed/documents/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_65cc52_b7b420.txt,data/processed/chunks/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_65cc52_b7b420_chunks.json,txt,warning,Extracted text is very short.,2026-06-09T08:09:47+00:00,2026-06-08T11:00:00Z,,121,16,1,en,rss_news,b7b420f89cf6e8646c9267259c31191e69b4cc2a849a2b80c1d1e581ee6309bf,Embedding-ready text and chunks created; embeddings are not generated in Phase 3.
PROC_RSS_YAHOO_FINANCE_NEWS_20260608_341cd5_544b3c,RSS_YAHOO_FINANCE_NEWS_20260608_341cd5,rss,Yahoo Finance,,,,news,data/raw/rss/RSS_YAHOO_FINANCE_NEWS_20260608_341cd5.txt,data/processed/documents/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_341cd5_544b3c.txt,data/processed/chunks/PROC_RSS_YAHOO_FINANCE_NEWS_20260608_341cd5_544b3c_chunks.json,txt,warning,Extracted text is very short.,2026-06-09T08:09:47+00:00,2026-06-08T11:09:37Z,,338,25,1,en,rss_news,544b3c713857430ad30d3c9a46859b4d008f15003b0fd16641754ea83dc2bcd7,Embedding-ready text and chunks created; embeddings are not generated in Phase 3.
